word,tf_idf
protest bad,0.11365252323661879
pwd officials,0.11365252323661879
secretary police,0.11365252323661879
situation failing,0.11365252323661879
south goa,0.11365252323661879
sp arvind,0.11365252323661879
team headed,0.11365252323661879
thana junction,0.11365252323661879
thursday morning,0.11365252323661879
traffic management,0.11365252323661879
traffic situation,0.11365252323661879
traffic snarl,0.11365252323661879
vasco twenty,0.11365252323661879
airport police,0.11365252323661879
airport road,0.11365252323661879
bags clothes,0.11365252323661879
beautified median,0.11365252323661879
bidhannagar police,0.11365252323661879
biggest law,0.11365252323661879
blackstone ox,0.11365252323661879
bottles bags,0.11365252323661879
cash cops,0.11365252323661879
cellphone wallet,0.11365252323661879
civic police,0.11365252323661879
clothes syringes,0.11365252323661879
commit dacoity,0.11365252323661879
cops seized,0.11365252323661879
corrugated sheets,0.11365252323661879
dignitaries pass,0.11365252323661879
ipc sections,0.11365252323661879
kolkata airport,0.11365252323661879
liquor bottles,0.11365252323661879
major security,0.11365252323661879
median divider,0.11365252323661879
mobile phone,0.11365252323661879
molla 32,0.11365252323661879
mosquito net,0.11365252323661879
officer inside,0.11365252323661879
opposite kolkata,0.11365252323661879
ox sculpture,0.11365252323661879
person shoaib,0.11365252323661879
phone snatching,0.11365252323661879
police volunteers,0.11365252323661879
road opposite,0.11365252323661879
scratch marks,0.11365252323661879
sections 399,0.11365252323661879
security glitch,0.11365252323661879
security threats,0.11365252323661879
shoaib molla,0.11365252323661879
snatching bidhannagar,0.11365252323661879
statue criminals,0.11365252323661879
stature covered,0.11365252323661879
stuff destroyed,0.11365252323661879
thieves living,0.11365252323661879
108 ambulances,0.11365252323661879
108 health,0.11365252323661879
11 edition,0.11365252323661879
bangarmau chc,0.11365252323661879
centre art,0.11365252323661879
cmo unnao,0.11365252323661879
college kanpur,0.11365252323661879
february 11,0.11365252323661879
ferry hiv,0.11365252323661879
financial conditions,0.11365252323661879
health ambulances,0.11365252323661879
improves quality,0.11365252323661879
link centre,0.11365252323661879
maximally suppresses,0.11365252323661879
news item,0.11365252323661879
officer cmo,0.11365252323661879
poor health,0.11365252323661879
provide 102,0.11365252323661879
sp chowdhary,0.11365252323661879
transporting hiv,0.11365252323661879
unnao dr,0.11365252323661879
run homes,0.11338509368566085
2017 aims,0.11338509368566085
90 people,0.11338509368566085
health policy,0.11338509368566085
policy 2017,0.11338509368566085
2017 aims,0.11338509368566085
90 people,0.11338509368566085
health policy,0.11338509368566085
policy 2017,0.11338509368566085
transgender community,0.11311421185069415
sexual orientation,0.11311421185069415
treatment services,0.1130285209510503
chikungunya virus,0.11286871273153866
tamarind seed,0.11286871273153866
irrational indefensible,0.11286871273153866
justice misra,0.11286871273153866
manifestly arbitrary,0.11286871273153866
pregnant women,0.11259771508441627
drug addicts,0.11234815648349938
human immunodeficiency,0.11234815648349938
immunodeficiency virus,0.11234815648349938
virus hiv,0.11234815648349938
dr anand,0.11205115140700603
hiv aids,0.1120372709320325
health department,0.11193220307949836
art centre,0.11178051637991333
police complaint,0.11171048273563056
aids day,0.11151953728093637
world aids,0.11151953728093637
brought dead,0.1114748754470609
hiv positive,0.1113591648385204
diseases specialist,0.11133308398689186
aids toll,0.11133308398689186
association's ima,0.11133308398689186
awareness series,0.11133308398689186
bhasin nirmal,0.11133308398689186
cancer care,0.11133308398689186
child helpline,0.11133308398689186
dahiya deputy,0.11133308398689186
dav college,0.11133308398689186
dev samaj,0.11133308398689186
dr bhasin,0.11133308398689186
dr jitender,0.11133308398689186
experts answered,0.11133308398689186
free helpline,0.11133308398689186
health dr,0.11133308398689186
health learning,0.11133308398689186
helpline 1097,0.11133308398689186
helpline 1098,0.11133308398689186
ima mission,0.11133308398689186
ima spoke,0.11133308398689186
interactive session,0.11133308398689186
jitender dahiya,0.11133308398689186
mcm dav,0.11133308398689186
medical association's,0.11133308398689186
menstruation hygiene,0.11133308398689186
samaj college,0.11133308398689186
sessions short,0.11133308398689186
short movies,0.11133308398689186
society conducted,0.11133308398689186
spreading awareness,0.11133308398689186
students dr,0.11133308398689186
volunteers girls,0.11133308398689186
volunteers students,0.11133308398689186
actress preity,0.11133308398689186
bollywood actress,0.11133308398689186
collect rs,0.11133308398689186
collecting money,0.11133308398689186
counselling single,0.11133308398689186
drugs required,0.11133308398689186
friend helped,0.11133308398689186
hiv pooja,0.11133308398689186
hiv positives,0.11133308398689186
indian premier,0.11133308398689186
kings xi,0.11133308398689186
monetary support,0.11133308398689186
neurological complication,0.11133308398689186
owned team,0.11133308398689186
pca stadium,0.11133308398689186
pooja lost,0.11133308398689186
pooja tossed,0.11133308398689186
preity zinta,0.11133308398689186
premier league,0.11133308398689186
raising voices,0.11133308398689186
"rs 12,000",0.11133308398689186
sacs dr,0.11133308398689186
severe neurological,0.11133308398689186
single women,0.11133308398689186
team kings,0.11133308398689186
treatment denying,0.11133308398689186
xi punjab,0.11133308398689186
yearold pooja,0.11133308398689186
ago jyoti,0.11133308398689186
ashok kumar,0.11133308398689186
barwalia buzurg,0.11133308398689186
buzurg village,0.11133308398689186
ceiling hook,0.11133308398689186
daughter jyoti,0.11133308398689186
daughter roli,0.11133308398689186
daughters committed,0.11133308398689186
district ramnath,0.11133308398689186
father's house,0.11133308398689186
informed police,0.11133308398689186
jyoti 21,0.11133308398689186
kubersthan police,0.11133308398689186
kumar pandey,0.11133308398689186
kushinagar district,0.11133308398689186
laws found,0.11133308398689186
married daughter,0.11133308398689186
morning villagers,0.11133308398689186
mortem ramnath,0.11133308398689186
mortem report,0.11133308398689186
pandey sdm,0.11133308398689186
police sp,0.11133308398689186
ramnath suspected,0.11133308398689186
roli 12,0.11133308398689186
saturday morning,0.11133308398689186
singh 50,0.11133308398689186
singh reached,0.11133308398689186
sp ashok,0.11133308398689186
villagers found,0.11133308398689186
"india's 60,000",0.11133308398689186
solapur's palawi,0.11133308398689186
pregnant women,0.11127303608342315
blood donors,0.11101701957968625
health profile,0.11093893854587311
expressed suspicion,0.11074823104180828
family moved,0.11074823104180828
medical colleges,0.11074823104180828
neighbouring districts,0.11074823104180828
sunday morning,0.11074823104180828
girl’s mother,0.11074823104180828
police sources,0.11074823104180828
challenges faced,0.11074823104180828
including hiv,0.11074823104180828
bangarmau unnao,0.11074823104180828
class iv,0.11074823104180828
nukkad natak,0.11074823104180828
unnao villages,0.11074823104180828
police commissioner,0.11074823104180828
training programme,0.11074823104180828
women police,0.11074823104180828
workshop aimed,0.11074823104180828
lake water,0.11029642599214157
morab lake,0.11029642599214157
tuesday evening,0.11029642599214157
90 90,0.11029642599214157
launched investigation,0.11020850738096367
madhya pradesh,0.10997369606048138
tested hiv,0.10997369606048138
hiv negative,0.1098823772263886
blood transfusions,0.1098823772263886
38 youth,0.10947526286891393
mp ravneet,0.10947526286891393
totally free,0.10947526286891393
cooperative societies,0.10910642230715403
managing trustee,0.10910642230715403
mohan managing,0.10910642230715403
societies run,0.10910642230715403
free ambulance,0.10910642230715403
native village,0.10910642230715403
sassoon hospital,0.10910642230715403
shuddhidhan pratishtan,0.10910642230715403
sister’s house,0.10910642230715403
property rights,0.10910642230715403
2016 modi,0.10910642230715403
changed overnight,0.10910642230715403
congress leader,0.10910642230715403
hiv born,0.10910642230715403
hiv modi,0.10910642230715403
joined national,0.10910642230715403
lives changed,0.10910642230715403
modi laughs,0.10910642230715403
modi started,0.10910642230715403
modi’s friends,0.10910642230715403
modi’s job,0.10910642230715403
ms university,0.10910642230715403
network modi,0.10910642230715403
network modi’s,0.10910642230715403
nigeria burundi,0.10910642230715403
parents lives,0.10910642230715403
photo appeared,0.10910642230715403
photo revealed,0.10910642230715403
positive die,0.10910642230715403
prepare teenagers,0.10910642230715403
relations changed,0.10910642230715403
south africa,0.10910642230715403
started facing,0.10910642230715403
started questioning,0.10910642230715403
surat modi,0.10910642230715403
teachers modi’s,0.10910642230715403
teenagers living,0.10910642230715403
time activist,0.10910642230715403
zambia nigeria,0.10910642230715403
hiv aids,0.10900923658251813
indian medical,0.1089177206672398
hiv patients,0.10828757230531537
central jail,0.1082312257908581
care unit,0.1082312257908581
consumed poison,0.1082312257908581
district headquarters,0.1082312257908581
intensive care,0.1082312257908581
vomiting blood,0.1082312257908581
medical college’s,0.1082312257908581
patients registered,0.1082312257908581
persons living,0.1082312257908581
senior citizens,0.1082312257908581
son tested,0.1082312257908581
independence day,0.1082312257908581
naz foundation,0.1082312257908581
elisa testing,0.10802616070015252
testing method,0.10802616070015252
indira gandhi,0.10802616070015252
smart card,0.10802616070015252
transport committee,0.10802616070015252
transport department,0.10802616070015252
nashik district,0.10802616070015252
social issues,0.10802616070015252
blood donors,0.10775181312146018
blood donors,0.10775181312146018
medical check,0.10775181312146018
hiv test,0.1077408374578042
social workers,0.10757305744912571
health issues,0.10717078011675762
lab technicians,0.10707965142731081
nadu government,0.10707965142731081
sivakasi government,0.10707965142731081
clinical psychologist,0.10701514460219677
nagar clinical,0.10701514460219677
national mental,0.10701514460219677
vibha nagar,0.10701514460219677
elton john,0.10696708069328827
alcoholic liver,0.10696708069328827
disease caused,0.10696708069328827
liver failure,0.10696708069328827
liver specialist,0.10696708069328827
323 504,0.10696708069328827
498a 323,0.10696708069328827
administrating saline,0.10696708069328827
bharat purandare,0.10696708069328827
body based,0.10696708069328827
clinical tests,0.10696708069328827
court mane,0.10696708069328827
disease expert,0.10696708069328827
dna test,0.10696708069328827
dowry senior,0.10696708069328827
expert bharat,0.10696708069328827
giving transfusion,0.10696708069328827
husband hatched,0.10696708069328827
inspector satish,0.10696708069328827
laboratory mane,0.10696708069328827
laws started,0.10696708069328827
money resulting,0.10696708069328827
physical harassment,0.10696708069328827
satish mane,0.10696708069328827
sections 498a,0.10696708069328827
strong grounds,0.10696708069328827
thergaon lodged,0.10696708069328827
thursday alleging,0.10696708069328827
transmit hiv,0.10696708069328827
underwent clinical,0.10696708069328827
woman’s father,0.10696708069328827
384 drugs,0.10696708069328827
add drugs,0.10696708069328827
added nlem,0.10696708069328827
assumes significance,0.10696708069328827
broad based,0.10696708069328827
caps extended,0.10696708069328827
cardiac stents,0.10696708069328827
ceiling prices,0.10696708069328827
committee formed,0.10696708069328827
critical illnesses,0.10696708069328827
development assumes,0.10696708069328827
devices disposables,0.10696708069328827
drug prices,0.10696708069328827
drugs included,0.10696708069328827
essential list,0.10696708069328827
existing 348,0.10696708069328827
health programmes,0.10696708069328827
include medical,0.10696708069328827
indian pharmacopoeia,0.10696708069328827
involving scientists,0.10696708069328827
list official,0.10696708069328827
list typically,0.10696708069328827
medical science,0.10696708069328827
medicines involving,0.10696708069328827
medicines nlem,0.10696708069328827
national committee,0.10696708069328827
official added,0.10696708069328827
official sources,0.10696708069328827
price caps,0.10696708069328827
prices regulator,0.10696708069328827
science evolving,0.10696708069328827
scientists doctors,0.10696708069328827
sources told,0.10696708069328827
standing national,0.10696708069328827
time committee,0.10696708069328827
time round,0.10696708069328827
typically forms,0.10696708069328827
joint director,0.10682283731217974
civil hospital,0.1060862309132036
civil hospital,0.1060862309132036
foreign ministry,0.10592856534675148
leukaemia patient,0.10592856534675148
insurance companies,0.10592856534675148
insurance regulator,0.10592856534675148
optional cover,0.10592856534675148
public insurance,0.10592856534675148
stem cell,0.10592856534675148
health department,0.1058818137238498
ut chandigarh,0.10582608743995014
infected persons,0.10582608743995014
positive network,0.10582608743995014
recent times,0.10582608743995014
proper education,0.10582608743995014
blood banks,0.10566426593290351
alcohol consumption,0.10540424580700625
human touch,0.10536666309379729
2015 16,0.10498093558288173
level crossings,0.10491002144918658
sewa ram,0.10491002144918658
acute respiratory,0.10491002144918658
andrologist dr,0.10491002144918658
dr kammela,0.10491002144918658
heavy sweating,0.10491002144918658
india 2018,0.10491002144918658
kammela sridhar,0.10491002144918658
microsurgical andrologist,0.10491002144918658
robotic urologist,0.10491002144918658
442 people,0.10491002144918658
ayushyman bharat,0.10491002144918658
based social,0.10491002144918658
city ayushyman,0.10491002144918658
commissioner governor,0.10491002144918658
constraints meena,0.10491002144918658
cost estimate,0.10491002144918658
cost estimates,0.10491002144918658
day highlighted,0.10491002144918658
doctors prepare,0.10491002144918658
financial constraints,0.10491002144918658
governor red,0.10491002144918658
health protection,0.10491002144918658
ill health,0.10491002144918658
january till,0.10491002144918658
job due,0.10491002144918658
job pooja,0.10491002144918658
lonely battle,0.10491002144918658
medicines till,0.10491002144918658
neurological disease,0.10491002144918658
pramod sharma,0.10491002144918658
preparing cost,0.10491002144918658
protection scheme,0.10491002144918658
"rs 40,000",0.10491002144918658
started coming,0.10491002144918658
till september,0.10491002144918658
100 women,0.10491002144918658
aids narrated,0.10491002144918658
authority sushila,0.10491002144918658
borrowed rs,0.10491002144918658
cattle hut,0.10491002144918658
children paying,0.10491002144918658
day observed,0.10491002144918658
disease thirty,0.10491002144918658
district judge,0.10491002144918658
husband’s house,0.10491002144918658
judge satya,0.10491002144918658
laws provided,0.10491002144918658
laws threw,0.10491002144918658
money threw,0.10491002144918658
monthly rent,0.10491002144918658
mordiya convener,0.10491002144918658
narayan soni,0.10491002144918658
paying monthly,0.10491002144918658
positive doctors,0.10491002144918658
run hospital,0.10491002144918658
saturday thirty,0.10491002144918658
satya narayan,0.10491002144918658
seeking legal,0.10491002144918658
soni anjali,0.10491002144918658
sushila mordiya,0.10491002144918658
told additional,0.10491002144918658
uterus removed,0.10491002144918658
women network,0.10491002144918658
1.15 maharashtra,0.10491002144918658
2017 marking,0.10491002144918658
21.40 lakh,0.10491002144918658
"69,000 aids",0.10491002144918658
85 decline,0.10491002144918658
annual decline,0.10491002144918658
annual hiv,0.10491002144918658
average telengana,0.10491002144918658
bengal tamil,0.10491002144918658
bengal telangana,0.10491002144918658
decline rates,0.10491002144918658
declining rates,0.10491002144918658
delhi jharkhand,0.10491002144918658
hand bihar,0.10491002144918658
karnataka telangana,0.10491002144918658
maharashtra accounted,0.10491002144918658
maharashtra karnataka,0.10491002144918658
mizoram meghalaya,0.10491002144918658
national total,0.10491002144918658
pradesh assam,0.10491002144918658
pradesh karnataka,0.10491002144918658
pradesh maharashtra,0.10491002144918658
rates don’t,0.10491002144918658
rates lower,0.10491002144918658
telangana bengal,0.10491002144918658
telangana delhi,0.10491002144918658
telengana topped,0.10491002144918658
trend mizoram,0.10491002144918658
achievements including,0.10491002144918658
adhanom ghebreyesus,0.10491002144918658
asia dr,0.10491002144918658
basic medical,0.10491002144918658
doctor vinod,0.10491002144918658
dr sarakar's,0.10491002144918658
dr swarup,0.10491002144918658
dr tedros,0.10491002144918658
including elimination,0.10491002144918658
indian doctor,0.10491002144918658
lanka elimination,0.10491002144918658
lymphatic filariasis,0.10491002144918658
maldives sri,0.10491002144918658
niti aayog,0.10491002144918658
october 20,0.10491002144918658
outstanding public,0.10491002144918658
sarakar's guidance,0.10491002144918658
sarkar completed,0.10491002144918658
sarkar director,0.10491002144918658
swarup sarkar,0.10491002144918658
team played,0.10491002144918658
tedros adhanom,0.10491002144918658
unaids dr,0.10491002144918658
vinod paul,0.10491002144918658
maternal mortality,0.1046631634021485
mortality ratio,0.1046631634021485
2014 15,0.1046631634021485
hiv aids,0.10456811953656368
medical condition,0.10433401933943104
lgbtq community,0.10394278926820544
sexual orientation,0.10394278926820544
proper medication,0.10391087838776576
adequate blood,0.10391087838776576
donation camps,0.10391087838776576
repeated voluntary,0.10391087838776576
stock adequate,0.10391087838776576
rajnish nigam,0.10391087838776576
rs 200,0.10391087838776576
ssp stf,0.10391087838776576
bjp leader,0.10391087838776576
poonam mahajan,0.10391087838776576
senior bjp,0.10391087838776576
subramanian swamy,0.10391087838776576
aids positive,0.10373116254022836
aids positive,0.10373116254022836
1 lakh,0.10352552032169035
consumer court,0.10352552032169035
hospital found,0.10352552032169035
rs 1,0.10352552032169035
medical care,0.1034316361276661
hiv aids,0.10341901932187617
art centres,0.10322756278200587
art centres,0.10322756278200587
integrated counselling,0.10322756278200587
sex workers,0.10322756278200587
hiv testing,0.10322756278200587
advocate ry,0.10293058708222079
asha started,0.10293058708222079
blood attempted,0.10293058708222079
care personnel,0.10293058708222079
commission nhrc,0.10293058708222079
counselling provided,0.10293058708222079
families involved,0.10293058708222079
hearing advocate,0.10293058708222079
hiv teenager,0.10293058708222079
including action,0.10293058708222079
innocent people,0.10293058708222079
judges acceded,0.10293058708222079
matter including,0.10293058708222079
nationwide move,0.10293058708222079
nhrc noted,0.10293058708222079
proper action,0.10293058708222079
recipient woman,0.10293058708222079
relief counselling,0.10293058708222079
ry george,0.10293058708222079
secretary calling,0.10293058708222079
started hearing,0.10293058708222079
true amount,0.10293058708222079
aids persons,0.10293058708222079
avoid follow,0.10293058708222079
biggest fallout,0.10293058708222079
centre patients,0.10293058708222079
centre’s staff,0.10293058708222079
college’s antiretroviral,0.10293058708222079
complicates matters,0.10293058708222079
consultant’s advice,0.10293058708222079
developing drug,0.10293058708222079
developing resistance,0.10293058708222079
develops resistance,0.10293058708222079
doctor adding,0.10293058708222079
hard copy,0.10293058708222079
independent laboratory,0.10293058708222079
line failure,0.10293058708222079
major relief,0.10293058708222079
mumbai centre,0.10293058708222079
opportunist infections,0.10293058708222079
patient develops,0.10293058708222079
patients developing,0.10293058708222079
patients finally,0.10293058708222079
patients simply,0.10293058708222079
period skipping,0.10293058708222079
persons failing,0.10293058708222079
positive development,0.10293058708222079
secondline failure,0.10293058708222079
send blood,0.10293058708222079
simply disappear,0.10293058708222079
stopped tracing,0.10293058708222079
therapy fearing,0.10293058708222079
thirdline regime,0.10293058708222079
treatment continuously,0.10293058708222079
treatment regime,0.10293058708222079
pipeline milk,0.10293058708222079
added talking,0.10293058708222079
added threat,0.10293058708222079
care patient,0.10293058708222079
chaman vanwani,0.10293058708222079
count test,0.10293058708222079
covers patien,0.10293058708222079
dehat unna,0.10293058708222079
discussing history,0.10293058708222079
disease hospital,0.10293058708222079
dr chaman,0.10293058708222079
dr vanwani,0.10293058708222079
farukhabad kannauj,0.10293058708222079
found infe,0.10293058708222079
found people,0.10293058708222079
hiv 25,0.10293058708222079
idh infectious,0.10293058708222079
increased manifolds,0.10293058708222079
infe cted,0.10293058708222079
infected earlier,0.10293058708222079
kannauj fathepur,0.10293058708222079
kanpur dehat,0.10293058708222079
llr hospital,0.10293058708222079
medication doctors,0.10293058708222079
moral support,0.10293058708222079
ontacted doctors,0.10293058708222079
patien ts,0.10293058708222079
patient infected,0.10293058708222079
patients blood,0.10293058708222079
people contracting,0.10293058708222079
rai llr,0.10293058708222079
rural pockets,0.10293058708222079
syringes dr,0.10293058708222079
test dr,0.10293058708222079
unnao district,0.10293058708222079
urgently addressed,0.10293058708222079
virus due,0.10293058708222079
2009 decriminalising,0.10293058708222079
377 ideally,0.10293058708222079
adopt that’s,0.10293058708222079
anjali gopalan,0.10293058708222079
collective filed,0.10293058708222079
common question,0.10293058708222079
community it’s,0.10293058708222079
corrupt police,0.10293058708222079
courageous stand,0.10293058708222079
court hearing,0.10293058708222079
court set,0.10293058708222079
court settles,0.10293058708222079
criminalised based,0.10293058708222079
damocles sword,0.10293058708222079
decriminalising homosexuality,0.10293058708222079
definite shift,0.10293058708222079
director naz,0.10293058708222079
exclude consenting,0.10293058708222079
experience tells,0.10293058708222079
feel hopeful,0.10293058708222079
guarantee rights,0.10293058708222079
harass gay,0.10293058708222079
highly corrupt,0.10293058708222079
opposing reading,0.10293058708222079
police play,0.10293058708222079
previous stand,0.10293058708222079
progressive judgment,0.10293058708222079
prosecute child,0.10293058708222079
ultimately resulted,0.10293058708222079
wellknown gay,0.10293058708222079
care officials,0.10293058708222079
government hospital,0.10248286840848793
hiv positive,0.10245043165143877
army officer,0.10196861897864862
street clinic,0.10196861897864862
momo challenge,0.10196861897864862
madarpura village,0.10196861897864862
hiv infected,0.1018647328577864
sex workers,0.10186332186418202
madhya pradesh,0.10172566885594528
drug de,0.10172566885594528
nadu government,0.10172566885594528
injecting drug,0.10172566885594528
blood transfusion,0.10150731274249593
2017 aids,0.101322849676548
21 lakh,0.101322849676548
barriers righting,0.101322849676548
cambodia india,0.101322849676548
closing gaps,0.101322849676548
gaps breaking,0.101322849676548
increasing access,0.101322849676548
india myanmar,0.101322849676548
infections dropped,0.101322849676548
major reduction,0.101322849676548
major reductions,0.101322849676548
myanmar thailand,0.101322849676548
reach key,0.101322849676548
report titled,0.101322849676548
report warned,0.101322849676548
righting injustices,0.101322849676548
titled miles,0.101322849676548
universal precaution,0.10131880992301376
2015 16,0.10131880992301376
consumed rat,0.10131880992301376
consuming poison,0.10131880992301376
central prison,0.10131880992301376
police officer,0.10131880992301376
health officials,0.10131880992301376
diseases including,0.10131880992301376
samples tested,0.10131880992301376
art centre,0.10123518464595925
art centre,0.10123518464595925
transgender community,0.10120745270851582
hospital dr,0.10120745270851582
fatehpur district,0.1010244650992167
village head,0.1010244650992167
"6,303 hiv",0.1010244650992167
90 free,0.1010244650992167
ali brothers,0.1010244650992167
celebrate survival,0.1010244650992167
chandigarh organized,0.1010244650992167
combined effort,0.1010244650992167
day programme,0.1010244650992167
draw attention,0.1010244650992167
global goal,0.1010244650992167
global hiv,0.1010244650992167
patients seeking,0.1010244650992167
prominent punjabi,0.1010244650992167
punjabi singers,0.1010244650992167
raise awareness,0.1010244650992167
sacs chandigarh,0.1010244650992167
sacs project,0.1010244650992167
sandeep brar,0.1010244650992167
sensitize people,0.1010244650992167
services director,0.1010244650992167
singers ali,0.1010244650992167
stop hiv,0.1010244650992167
treatment draw,0.1010244650992167
ut health,0.1010244650992167
7 8,0.1010244650992167
8 deliveries,0.1010244650992167
abha verma,0.1010244650992167
adequate facilities,0.1010244650992167
bijnor allegedly,0.1010244650992167
caesarean section,0.1010244650992167
ceasarean section,0.1010244650992167
cited lack,0.1010244650992167
cms dr,0.1010244650992167
conduct 7,0.1010244650992167
conduct caesarean,0.1010244650992167
critical condition,0.1010244650992167
dr abha,0.1010244650992167
financially deprived,0.1010244650992167
hand cited,0.1010244650992167
hospital tests,0.1010244650992167
newborn meerut,0.1010244650992167
poor family,0.1010244650992167
process takes,0.1010244650992167
record hospital,0.1010244650992167
repeated pleas,0.1010244650992167
staff allegedly,0.1010244650992167
sterilisation process,0.1010244650992167
superintendent cms,0.1010244650992167
unbearable pain,0.1010244650992167
woman’s medical,0.1010244650992167
infected blood,0.10085029889621099
blood transfusion,0.10044994490142825
life threatening,0.1002688847514968
private hospital,0.10008685785281446
people living,0.09999858178254145
positive people,0.09969866877910862
blood donation,0.09956008491674703
class iv,0.09921195697495325
seek treatment,0.09921195697495325
congress president,0.09921195697495325
road conditions,0.09921195697495325
workers including,0.09921195697495325
recent times,0.09921195697495325
art link,0.09921195697495325
bangarmau unnao,0.09921195697495325
dr sp,0.09921195697495325
untoward incident,0.09921195697495325
26 swadhar,0.0991876566428673
building kitchen,0.0991876566428673
centre funded,0.0991876566428673
chairperson rekha,0.0991876566428673
challenged inmates,0.0991876566428673
commission chairperson,0.0991876566428673
committee appointed,0.0991876566428673
congested prison,0.0991876566428673
date data,0.0991876566428673
department pti,0.0991876566428673
development department,0.0991876566428673
inmates complained,0.0991876566428673
inquiry committee,0.0991876566428673
inspection committee,0.0991876566428673
key findings,0.0991876566428673
medical aid,0.0991876566428673
national commission,0.0991876566428673
ngo run,0.0991876566428673
pradesh mentally,0.0991876566428673
proposed introduction,0.0991876566428673
rekha sharma,0.0991876566428673
report submitted,0.0991876566428673
run short,0.0991876566428673
sharma proposed,0.0991876566428673
short stay,0.0991876566428673
stay homes,0.0991876566428673
women inspected,0.0991876566428673
alleged delay,0.0991876566428673
anil vij,0.0991876566428673
authorities rubbished,0.0991876566428673
callousness shown,0.0991876566428673
centre collected,0.0991876566428673
collected money,0.0991876566428673
death pgims,0.0991876566428673
director prof,0.0991876566428673
district child,0.0991876566428673
emergency ward,0.0991876566428673
finally admitted,0.0991876566428673
funeral nand,0.0991876566428673
granting admission,0.0991876566428673
haryana health,0.0991876566428673
husband passed,0.0991876566428673
initially denied,0.0991876566428673
july 10,0.0991876566428673
july 22,0.0991876566428673
minister anil,0.0991876566428673
nand told,0.0991876566428673
nitya nand,0.0991876566428673
organisations blamed,0.0991876566428673
positive husband,0.0991876566428673
prof nitya,0.0991876566428673
rohtak director,0.0991876566428673
sciences pgims,0.0991876566428673
sonipat died,0.0991876566428673
vij told,0.0991876566428673
wednesday days,0.0991876566428673
welfare committee,0.0991876566428673
17 0.29,0.0991876566428673
5 advising,0.0991876566428673
advising blood,0.0991876566428673
american center’s,0.0991876566428673
asenior doctor,0.0991876566428673
assess reasons,0.0991876566428673
banks test,0.0991876566428673
blood unit,0.0991876566428673
called counselled,0.0991876566428673
control india,0.0991876566428673
control mdacs,0.0991876566428673
counselling session,0.0991876566428673
diseases control,0.0991876566428673
doctor mdacs,0.0991876566428673
don’t return,0.0991876566428673
donated unit,0.0991876566428673
dr acharya,0.0991876566428673
increased efforts,0.0991876566428673
june 5,0.0991876566428673
life mdacs,0.0991876566428673
mdacs additional,0.0991876566428673
mdacs increased,0.0991876566428673
positive sample,0.0991876566428673
sample detected,0.0991876566428673
significant gap,0.0991876566428673
treatment mumbai,0.0991876566428673
16 deaths,0.0991876566428673
16 died,0.0991876566428673
18 confirmed,0.0991876566428673
argued mla,0.0991876566428673
ceremony aids,0.0991876566428673
confusion kerala,0.0991876566428673
control hiv,0.0991876566428673
day observance,0.0991876566428673
deaths recently,0.0991876566428673
district control,0.0991876566428673
effective countermeasures,0.0991876566428673
identical symptoms,0.0991876566428673
initially 16,0.0991876566428673
initiated effective,0.0991876566428673
international journal,0.0991876566428673
medical report,0.0991876566428673
officer sindhu,0.0991876566428673
official records,0.0991876566428673
official toll,0.0991876566428673
outbreak patients,0.0991876566428673
proved vital,0.0991876566428673
ramesh district,0.0991876566428673
research paper,0.0991876566428673
samples collected,0.0991876566428673
samples earlier,0.0991876566428673
samples prior,0.0991876566428673
saturday referring,0.0991876566428673
sending samples,0.0991876566428673
shailaja praised,0.0991876566428673
similar symptoms,0.0991876566428673
sivakumar presided,0.0991876566428673
successfully defended,0.0991876566428673
successfully found,0.0991876566428673
symptoms initially,0.0991876566428673
tests shailaja,0.0991876566428673
thiruvananthapuram steps,0.0991876566428673
university college,0.0991876566428673
blood donor,0.09901610969749072
consuming poison,0.09901610969749072
headquarters hospital,0.09901610969749072
local hospital,0.09901610969749072
wednesday morning,0.09901610969749072
detected hiv,0.09901610969749072
woman tested,0.09901610969749072
sexual minorities,0.09901610969749072
positive people,0.09862664008255906
hiv patients,0.09851161091664107
project director,0.0983999460258889
de addiction,0.09839469998978659
senthil raj,0.09804883745151352
health programme,0.09790356913909194
blood bank,0.09782657673472445
art centre,0.097553905204288
drug users,0.09748363795284411
health care,0.09748363795284411
don’t qualify,0.09741644848853039
head dr,0.09741644848853039
trauma centre,0.09741644848853039
additional chief,0.09741644848853039
adverse health,0.09741644848853039
aids tuberculosis,0.09741644848853039
aim primarily,0.09741644848853039
asia hrasia,0.09741644848853039
assisted treatment,0.09741644848853039
chawla director,0.09741644848853039
connect marginalised,0.09741644848853039
department launched,0.09741644848853039
director policy,0.09741644848853039
dr umang,0.09741644848853039
drugs dr,0.09741644848853039
drugs harm,0.09741644848853039
economic consequences,0.09741644848853039
fight aids,0.09741644848853039
health satish,0.09741644848853039
health social,0.09741644848853039
helps connect,0.09741644848853039
helps protect,0.09741644848853039
hrasia global,0.09741644848853039
implemented outpatient,0.09741644848853039
kapurthala district,0.09741644848853039
marginalised people,0.09741644848853039
ooat clinics,0.09741644848853039
opioid assisted,0.09741644848853039
outpatient opioid,0.09741644848853039
pilot basis,0.09741644848853039
policies programmes,0.09741644848853039
policy india,0.09741644848853039
preventable diseases,0.09741644848853039
punjab additional,0.09741644848853039
reduction advocacy,0.09741644848853039
reduction helps,0.09741644848853039
reduction project,0.09741644848853039
reduction refers,0.09741644848853039
